SampleID	richness	chao1	ACE	shannon	simpson	invsimpson
B5D24	5052	5358.30081300813	5247.74733133309	7.92316466149296	0.999541734800733	2182.1425707192
B5D3	5357	5513	5467.17463376132	7.84133173971422	0.999446393234981	1806.33630798402
B5D30	5187	5354.2697368421	5333.6595517652	7.83229663971466	0.999426416396724	1743.42501125884
B5D6	4849	5001.27272727273	4967.43931568963	7.86680721759766	0.999509618066901	2039.22684035377
B5D9	5060	5274.41666666667	5250.24897846741	7.48295846971901	0.999118801751751	1134.81841570469
B6D12	4458	4767.98550724638	4819.10308295884	7.90527211061158	0.999540339387467	2175.51813824069
B6D15	4577	4733.24	4753.65079500498	7.87397649462899	0.99949024912883	1961.74260125311
B6D18	4495	4717.01948051948	4780.23642940622	7.57285724380732	0.999207743892488	1262.21810159397
B6D21	4577	4798.17948717949	4740.99889265162	7.57424246324813	0.999205585828483	1258.78922588981
B6D24	4696	4980.07894736842	4911.76421871506	7.90508227953049	0.999505717254432	2023.13353837669
B6D27	4792	4973.29496402878	4968.60399600126	7.78581380262035	0.999411470756604	1699.15091088699
B6D37	4750	4972.12949640288	4935.47186861193	7.47561421747513	0.999139832750196	1162.56460616009
B6D44	5242	5580.01063829787	5554.02683665083	7.23562266499815	0.998951567868039	953.805181580553
B6D6	4772	4970.925	4941.66663839859	7.9010341640606	0.999523873663608	2100.28289461628
B6D9	4517	4847.78169014085	4848.36487723852	7.87403249302982	0.999526224809599	2110.70571076657
B8D12	4562	4710.38738738739	4707.16719692196	7.79974423863286	0.999422549765519	1731.75096361181
B8D15	4878	5016.10204081633	5016.85105240326	7.81237931972223	0.999418869779991	1720.78471497119
B8D18	4651	4868.30769230769	4839.03293419223	7.8839400889227	0.999516625776646	2068.79049747628
B8D21	4627	4801.47115384615	4766.89005417514	7.84010412408778	0.99945222877568	1825.57965004634
B8D24	4684	4902.16666666667	4876.80737800474	7.93654318864516	0.999502739863146	2011.01983828089
B8D27	4642	4755.60975609756	4731.33192290142	7.84112011821327	0.999449896495415	1817.83971864359
B8D3	4696	4899	4860.09534694401	7.86761863792334	0.999521027527192	2087.80265416486
B8D30	4716	4955.58904109589	4885.77763144222	7.10293594555673	0.998774763301126	816.168827557445
B8D37	5387	5669.625	5689.6793373788	7.74094070296795	0.999325713875609	1483.04994545703
B8D44	5008	5304.36036036036	5240.01555700489	7.50576490176506	0.999151745196243	1178.89105439873
B8D6	4647	4820.04347826087	4835.27974176662	7.89563651931601	0.99950997146251	2040.69747676852
B8D9	4711	4947.13333333333	4929.916348915	7.68881669649716	0.999344301687127	1525.09161662873
C1D12	4686	4909.52272727273	4904.70282105775	7.74093511701553	0.999364105018679	1572.58671537685
C1D15	5499	5646.02702702703	5696.91951657306	7.6390489967077	0.999252480613955	1337.75794804528
C1D18	4768	4885.00606060606	4893.07951496967	7.78965840423311	0.999414959849652	1709.28439596057
C1D21	4734	4953.14423076923	4929.42321527015	7.91555055742904	0.999542569917203	2186.12644338166
C1D24	4878	5078.4	4992.58242727042	7.94887960774572	0.999543192907926	2189.10786927393
C1D27	5148	5401.9702970297	5340.85410250511	7.79553502243017	0.99937760022733	1606.6843914634
C1D30	4821	4952.6	4927.00982660698	7.37181136199506	0.999048670665573	1051.16069042685
C1D37	4905	5062.21804511278	5036.83646092987	7.76257441069612	0.999409075626232	1692.2639247778
C1D44	5455	5638.77653631285	5663.08360826958	7.58229911630409	0.999202566528105	1254.02310693606
C1D6	5696	5775.71204188482	5796.79836488957	7.81866956283371	0.999456604584491	1840.28052401498
C1D9	4846	5157.01898734177	5088.50932522393	7.86250909580431	0.999505497569936	2022.23475397496
C3D1	5173	5373.44915254237	5343.63861468474	7.94208737783545	0.999535811685417	2154.29809106184
C3D18	4912	5189.02127659574	5133.42543539529	7.85647991357621	0.99950441693587	2017.82520909023
C3D21	4823	4963.30935251799	4971.65872915126	7.88578905539492	0.999510192672862	2041.61911142442
C3D24	5133	5534.85714285714	5393.07096249511	7.93055766139287	0.999521301885058	2088.99924354293
C3D27	4842	5037.23076923077	4984.08010099229	7.6724913799187	0.999299403589537	1427.35530051947
C3D3	4833	5071.3768115942	5028.56987296771	7.89826171061455	0.999509554473265	2038.96242393478
C3D30	5102	5333.22764227642	5262.32014555733	7.68636013036285	0.999315514219324	1460.9507286076
C3D37	5084	5367.11650485437	5256.2134644035	7.93060830177045	0.999527450969814	2116.18252524155
C3D44	5162	5359.54198473282	5315.40219484659	7.64037899830218	0.999257554397841	1346.90002485353
C3D6	4900	5090.9375	5097.13522466133	7.77062815216773	0.99938585000317	1628.26671849229
C3D9	4823	4980.93333333333	4943.75529916519	7.83551301239904	0.999458335636811	1846.16169709445
C4D15	4592	4959.63636363636	4989.55003692604	7.86895049326802	0.999497144626787	1988.6433620266
C4D18	4637	4940.12359550562	4995.71673865915	7.32943679775889	0.999001387515356	1001.3894432302
C4D21	4609	4950.0487804878	4981.42992353578	7.8204011096454	0.99942702408023	1745.27404293162
C4D24	4484	4829.09489051095	4907.68268599767	7.53477523593912	0.999170698369024	1205.83387593635
C4D27	5162	5384.54545454545	5373.63343619625	7.53523003868837	0.99915544501126	1184.05552430816
C4D3	5026	5166.77777777778	5159.6729836293	7.85651072347618	0.999459538084212	1850.2691323621
C4D30	5224	5443.34567901235	5489.97147437852	7.42176849392697	0.99904168989983	1043.50355884
C4D37	4577	4876.02040816327	4954.62916782302	7.81717364385701	0.999477453931719	1913.70686854397
C4D44	5275	5445.35416666667	5401.67331236956	7.41111703791064	0.999081230279506	1088.41201194866
C4D6	5412	5628.26699029126	5661.05700787215	7.89213156354561	0.999516734626506	2069.25646828319
C4D9	4873	5172.17834394904	5178.53607323625	7.81712021780345	0.999454359898896	1832.70987227151
C7D1	5640	5749.15492957746	5693.40991497307	7.54097151473226	0.999145140646663	1169.78307144543
C7D12	4889	5172.82608695652	5108.72850999973	7.86042854402155	0.999465853076129	1872.1440774253
C7D15	4729	4948.08771929825	4879.15825763589	7.90451172264307	0.999525261349959	2106.42213334251
C7D18	5133	5354.39240506329	5308.58681377419	7.77474449900415	0.999375653270325	1601.6741218782
C7D21	4969	5221.66467065868	5194.21080552941	7.72832302738227	0.999382956372514	1620.63094966817
C7D24	5165	5359.20103092783	5386.76493362889	7.50627631726921	0.999141985506186	1165.48147753868
C7D27	4412	4690.77966101695	4786.69890579685	7.89823720156059	0.999509491540883	2038.70082444603
C7D3	5818	5919.64516129032	5902.33310968983	7.605514158911	0.999204182195925	1256.56902230496
C7D30	4738	5009.00746268657	5007.32042264314	7.78776048637196	0.99938798686361	1633.95185583472
C7D37	4749	5018.19718309859	4965.92275162676	7.76414416572522	0.999395966984924	1655.53864613518
C7D44	4754	4985.13496932515	4987.30820299415	7.57719580001666	0.999221930828125	1285.23277382965
C7D6	4879	5187.79130434783	5095.98445027601	7.89010291976179	0.999516197526679	2066.95925536628
C7D9	5144	5372.65934065934	5368.69991646274	7.84260696470766	0.999457915385203	1844.73045850079
C8D12	4437	4779.87755102041	4959.04073390561	7.67260640666726	0.999318681989205	1467.74337997215
C8D15	4388	4695.55905511811	4786.51652792657	7.89314450934814	0.999509195071199	2037.46935150351
C8D18	4311	4761.23863636364	4761.2904553662	7.90438252164879	0.999507861378982	2031.94782382992
C8D21	4410	4684.22077922078	4633.29919331103	7.86748996723867	0.999481949790428	1930.31482571134
C8D24	4611	4957.98260869565	4960.3896127728	7.85596602807479	0.999468714275248	1882.22636786862
C8D27	4681	4910.52380952381	4878.70348745141	7.76594453926686	0.999399770693736	1666.02994816164
C8D3	4511	4790.11194029851	4814.61410122022	7.75992978134961	0.999399726552833	1665.90743721886
C8D30	4808	4982.75	4995.58689552219	7.57090793314358	0.999214163695845	1272.52965371112
C8D37	4416	4724.8125	4656.6058475591	7.50473899277609	0.999167806536902	1201.6436614112
C8D44	4425	4701.89108910891	4725.96819262633	7.85625962654613	0.999472503751516	1895.74807948576
C8D6	4369	4706.52830188679	4752.19811662441	7.90511179504689	0.999519598533029	2081.59231133482
C8D9	5809	5918.37142857143	5974.23180218076	7.85679035429958	0.999493709287595	1975.14980128631
C9D12	4400	4671.74590163934	4734.17784082186	7.89227162414092	0.999501659814845	2006.66137266901
C9D15	4617	4840.92086330935	4859.74123852819	7.87995573932539	0.999515903583866	2065.70419997342
C9D24	4820	5030.30405405405	5040.71989794901	7.82416529305338	0.999437118329845	1776.57232953526
C9D27	5018	5235.8	5212.43448875232	7.91394567875838	0.999515676684628	2064.73644415067
C9D3	4818	5157.17283950617	5104.52998719038	7.86169802372505	0.999490853374772	1964.07076164231
C9D37	4914	5229.45882352941	5208.150579565	7.76196875216463	0.999428309730373	1749.19891614253
C9D44	4689	4850.36029411765	4840.05435981781	7.82528308582854	0.999464875058087	1868.72246400031
C9D6	4363	4677.53012048193	4601.04210788262	7.4181513977625	0.999090135606221	1099.06487915917
C9D9	4485	4721.13333333333	4762.2681551678	7.85098047719846	0.999460258623184	1852.73918760711
